"D_Ctrl1.8m.mm10.nodup.q30"	"D_Ctrl2.8m.mm10.nodup.q30"	"D_Ctrl3.8m.mm10.nodup.q30"	"D_Ctrl4.8m.mm10.nodup.q30"	"D_Ctrl5.8m.mm10.nodup.q30"	"D_Ctrl6.8m.mm10.nodup.q30"	"D_Ctrl7.8m.mm10.nodup.q30"	"D_Ctrl8.8m.mm10.nodup.q30"	"D_Ctrl9.8m.mm10.nodup.q30"	"D_Ctrl10.8m.mm10.nodup.q30"	"D_Ctrl11.8m.mm10.nodup.q30"	"D_Ctrl12.8m.mm10.nodup.q30"	"D_Ctrl13.8m.mm10.nodup.q30"	"D_Ctrl14.8m.mm10.nodup.q30"	"D_Ctrl15.8m.mm10.nodup.q30"	"D_tDEN1.8m.mm10.nodup.q30"	"D_tDEN2.8m.mm10.nodup.q30"	"D_tDEN3.8m.mm10.nodup.q30"	"D_tDEN4.8m.mm10.nodup.q30"	"D_tDEN5.8m.mm10.nodup.q30"	"D_tDEN6.8m.mm10.nodup.q30"	"D_tDEN7.8m.mm10.nodup.q30"	"D_tDEN8.8m.mm10.nodup.q30"	"D_tDEN9.8m.mm10.nodup.q30"	"one_wayAnova.pvalue"	"one_wayAnova.p_adj"	"avg_lg2FC"	"med_lg2FC"	"Significant.pvalue.avg_lg2FC"	"Significant.padj.avg_lg2FC"	"Significant.pvalue.med_lg2FC"	"Significant.padj.med_lg2FC"
"8:119970001-119980000"	0	271.095536087938	0	169.803022833412	31.2640460997812	810.423734912341	126.682336115697	21.3112378419388	16.7959394136873	3.45190333635087	151.914313899816	141.994863998958	15.3281782115312	170.476171006959	1.46521144796078	361.318168973341	86.0980369647572	1064.00755381988	298.401360534243	263.241853489557	99.1223705313157	182.995484639001	748.66615829859	355.606658649308	0.0265189745800424	0.0265189745800924	1.57741152785648	3.25467770861621	"upsig"	"upsig"	"upsig"	"upsig"
"8:119980001-119990000"	22.3915301797942	0	0	20.5178652590373	13.0872751115363	8.64451983906497	12.0312833182506	64.6685837962281	0	12.0816616772281	35.0571493614961	88.1616463290232	32.1891742442154	36.8401894972665	1.46521144796078	69.1411310998369	4.0999065221313	79.5717098488722	68.9182503445179	41.0627960875075	5.66413545893233	8.41358550064374	145.471932623278	60.8762964702364	0.0451394919538594	0.0451394919539033	1.21414363435747	2.21771584584997	"upsig"	"upsig"	"upsig"	"upsig"
"8:120360001-120370000"	1.39947063623714	109.413879603615	0	76.4113602750356	26.9016210626024	42.5022225420695	50.2483009173995	27.925070275644	0	18.9854683499298	78.1482287850017	0	57.4806682932418	17.3365597634195	32.2346518551372	82.5232855062569	107.280887329102	49.2922096408943	87.2475722446557	38.1297392241141	150.099589661707	297.280021022746	94.0424614938366	133.630894690763	0.00186646586906253	0.00186646586904859	1.6845686273987	1.75175138962177	"upsig"	"upsig"	"upsig"	"upsig"
"8:121200001-121210000"	1.39947063623714	44.6018362715374	10.6235815748001	1532.47228107155	754.699531431927	216.83337262988	1762.93686739778	21.3112378419388	1.39966161780728	1239.23329774996	711.367989127025	450.950721930756	246.783669205652	1516.2266226424	2.93042289592156	1069.08544646845	21988.4819959438	5931.26116864646	502.223420063774	2849.46474278668	5839.72365815923	1398.05745735697	343.108043106419	123.237380659259	0.0401648386649032	0.0401648386649472	2.97070474661464	2.50210482071749	"upsig"	"upsig"	"upsig"	"upsig"
"8:121300001-121310000"	2.79894127247427	0	0	15.5652770930628	18.9038418277747	5.0426365727879	41.0479077916785	47.0316973063477	8.39796970684367	34.5190333635087	1.460714556729	2.3405746813015	4.59845346345935	70.0685957104873	0	0	2.7332710147542	131.680617183532	77.7163248565841	90.1914985493467	33.984812753594	34.3554741276286	49.9600576686007	3.71196929696564	0.0359836477434646	0.0359836477435099	1.49002723651823	2.76828983542989	"upsig"	"upsig"	"upsig"	"upsig"
"8:121310001-121320000"	0	0	0	0	23.2662668649534	2.16112995976624	2.83089019252955	8.8184432449402	15.3962777958801	10.3557100090526	0	2.3405746813015	0	12.2800631657555	0	0	0	1.40834884688269	57.1874843284298	14.665284316967	49.0891739774135	0	16.8982547996738	113.586260487148	0.033907892922562	0.0339078929226024	2.44383553499978	2.76254730447368	"upsig"	"upsig"	"upsig"	"upsig"
"8:121540001-121550000"	4.19841190871141	0.696903691742771	0	0	9.45192091388733	0	9.20039312572104	11.7579243265869	1.39966161780728	18.9854683499298	3.65178639182251	0	0	30.3389795859842	16.1173259275686	0	0	86.6134540832857	49.1225826923692	30.0638328497822	9.44022576488721	75.0211373807401	101.389528798043	0	0.0067902746932711	0.0067902746932802	2.46978600128202	3.04135466706542	"upsig"	"upsig"	"upsig"	"upsig"
"8:123020001-123030000"	16.7936476348456	2.78761476697109	0	0	16.7226293091853	1.44075330651083	21.2316764439716	66.8731946074632	0	13.8076133454035	13.146431010561	14.043448087809	39.853263349981	20.2259863906561	0	112.261406409413	135.296915230333	16.196011739151	85.0480536166392	25.6642475546922	11.3282709178647	14.0226425010729	0	207.127886770682	0.0126777802698732	0.0126777802699004	2.15630885930636	0.894295992654638	"upsig"	"upsig"	"nosig"	"nosig"
"8:123330001-123340000"	0	0	0	9.90517633194906	20.3579835068342	21.6112995976624	7.07722548132387	6.61383243370515	0	15.5335650135789	51.8553667638797	10.1424902856398	6.89768019518902	28.1719096155567	0	0	96.3478032700854	22.5335815501231	90.9134366246832	50.595230893536	22.6565418357293	7.01132125053645	27.1841490255621	28.953360516332	0.0139827662579779	0.013982766258011	1.69532591922787	1.94150987702489	"upsig"	"upsig"	"upsig"	"upsig"
"8:123530001-123540000"	20.9920595435571	0	0	14.1502519027844	17.4497001487151	28.0946894769612	11.3235607701182	28.6599405460556	2.79932323561456	5.17785500452631	16.067860124019	13.2632565273752	0	21.6706997042744	0	94.4185338675192	0	0	55.7211385764188	39.5962676558108	60.4174448952782	16.8271710012875	31.5923894080857	2.96957543757251	0.0248955324053788	0.0248955324054233	1.48414456001271	1.25214201183556	"upsig"	"upsig"	"upsig"	"upsig"
"8:124440001-124450000"	5.59788254494855	0	0	11.3202015222275	30.5369752602514	0	39.6324626954137	52.1757891992295	2.09949242671092	34.5190333635087	1.460714556729	12.4830649669413	1.53281782115312	13.0024198225646	4.39563434388234	49.0678994902068	2.7332710147542	12.6751396219442	55.7211385764188	65.2605152105029	22.6565418357293	5.60905700042916	101.389528798043	40.831662266622	0.0177427279353369	0.0177427279353718	1.50679789222011	2.86673517957317	"upsig"	"upsig"	"upsig"	"upsig"
"8:124450001-124460000"	9.79629445365996	0.696903691742771	58.7838180472271	31.1305541861256	15.2684876301257	1.44075330651083	10.6158382219858	1.46974054082337	16.0961086047837	24.1633233544561	24.8321474643931	11.7028734065075	52.1158059192059	14.4471331361829	0	156.125134741567	77.2149061668061	0	33.7259522962535	35.1966823607207	22.6565418357293	12.6203782509656	77.8789134245834	20.0446342036144	0.0381616154920738	0.0381616154921246	1.41294351291447	1.2230759448769	"upsig"	"upsig"	"upsig"	"upsig"
"8:124940001-124950000"	0	13.9380738348554	0	31.1305541861256	31.991116939311	0	22.6471215402364	30.8645513572907	0	14.6705891794912	18.2589319591126	0.780191560433833	9.19690692691869	17.3365597634195	0	141.256074289989	20.4995326106565	4.22504654064808	43.9903725603306	16.865076964512	3.77609030595488	25.2407565019312	71.266552850798	91.3144447053546	0.0131277292972868	0.013127729297316	1.86979395439295	0.856723948161389	"upsig"	"upsig"	"nosig"	"nosig"
"8:124970001-124980000"	0	3.48451845871386	0	285.835088436244	493.68110004073	131.828927545741	387.124233828416	152.118145975218	160.261255238933	174.321118485719	839.910870119178	24.9661299338827	25.2914940490264	405.964441126741	0.73260572398039	0	1310.60345157464	1170.33789175952	460.43256613146	371.764957435112	556.973320128346	756.521562932883	628.908961240032	2.96957543757251	0.0133899084354992	0.0133899084355295	1.50610667818121	1.87241596138974	"upsig"	"upsig"	"upsig"	"upsig"
"8:125200001-125210000"	0	0	5.6659101732267	18.3953274736197	96.7004216574627	52.5874956876453	223.640325209834	0	11.1972929424582	86.2975834087718	83.9910870119178	101.424902856398	24.5250851384499	117.744135059891	0	268.38654115098	243.261120313124	140.130710264828	330.660967078485	53.5282877569294	147.26752193224	221.557751516952	55.8377115119655	282.852060428781	0.000379374530806213	0.000379374530777077	1.82142974447264	3.17535275261101	"upsig"	"upsig"	"upsig"	"upsig"
"8:125320001-125330000"	25.1904714522685	3.48451845871386	7.08238771653338	79.2414106555925	123.602042720065	1.44075330651083	371.554337769503	0.734870270411683	72.7824041259785	25.0262991885438	46.7428658153281	0	29.8899475124858	133.635981509692	1.46521144796078	644.573770575899	274.010419229108	5.63339538753078	223.617727181681	203.847452005841	79.2978964250526	370.197762028325	43.3476970948153	459.541798964346	0.00491195761327995	0.00491195761328056	2.05850813409878	3.15008453343431	"upsig"	"upsig"	"upsig"	"upsig"
"8:125500001-125510000"	33.5872952696913	1.39380738348554	0	18.3953274736197	21.085054346364	0	2.83089019252955	4.4092216224701	12.5969545602655	22.4373716862807	1.460714556729	3.12076624173533	6.13127128461246	17.3365597634195	0	253.517480699402	59.4486445709038	1.40834884688269	52.7884470723967	16.865076964512	50.9772191303909	37.8611347528969	49.9600576686007	54.9371455950914	0.00902338457288065	0.00902338457289265	2.73353031760739	3.53125677608218	"upsig"	"upsig"	"upsig"	"upsig"
"8:126590001-126600000"	0	0	1.41647754330668	5.66010076111375	11.6331334324767	0.720376653255414	7.07722548132387	9.55331351535188	0	0	0	12.4830649669413	10.7297247480718	39.0072594676939	21.9781717194117	95.905439912677	10.9330840590168	4.22504654064808	39.5913353042975	10.9989632377252	1.88804515297744	127.606046759763	36.7353365210299	32.6653298132976	0.0119112325108295	0.0119112325108535	2.32101639634979	2.52886056507184	"upsig"	"upsig"	"upsig"	"upsig"
"8:128510001-128520000"	0	0	0.708238771653338	45.9883186840492	39.9888961741387	0	41.0479077916785	98.4726162351655	4.19898485342184	56.9564050497894	5.84285822691602	0	58.2470772038184	113.409995119036	1.46521144796078	6.69107720321002	305.443035898781	1.40834884688269	112.175450028843	98.9906691395269	45.3130836714586	26.6430207520385	119.022490328137	144.76680258166	0.0268217091307362	0.0268217091307874	1.62072317986323	4.08254635438553	"upsig"	"upsig"	"upsig"	"upsig"
"8:128740001-128750000"	2.79894127247427	2.78761476697109	0	2.83005038055687	4.36242503717877	2.88150661302166	8.49267057758865	0	0	8.62975834087718	0	6.24153248347067	0	13.0024198225646	0	0	19.8162148569679	0	16.1298032721212	13.1987558852703	9.44022576488721	1.40226425010729	22.041201912618	0	0.0459478415627405	0.045947841562783	1.39383195970898	1.75394014581122	"upsig"	"upsig"	"upsig"	"upsig"
"8:128940001-128950000"	13.2949710442528	0	0	1.41502519027844	5.81656671623836	0	7.78494802945626	1.46974054082337	1.39966161780728	1.72595166817544	0	0	0	0	0	4.46071813547335	1.3666355073771	0	11.7307660160882	5.13284951093843	7.55218061190977	1.40226425010729	24.2453221038797	28.2109666569388	0.0225028908010752	0.0225028908011115	2.09071202432501	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:4270001-4280000"	0	0	0	9.19766373680984	2.90828335811918	0	4.95405783692671	0	0	0	0	12.4830649669413	7.66408910576558	4.33413994085488	0	5.94762418063113	6.14985978319694	4.22504654064808	4.39903725603306	7.33264215848348	3.77609030595488	10.5169818758047	29.3882692168239	1.48478771878625	0.0458021097900307	0.045802109790076	1.55466371982767	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:5040001-5050000"	0	2.78761476697109	0	18.3953274736197	2.90828335811918	0	5.6617803850591	0	0	13.8076133454035	0	0	38.3204455288279	2.88942662723659	0	44.6071813547335	53.2987847877068	7.04174423441347	7.3317287600551	2.93305686339339	34.9288353300827	9.81584975075103	16.1635480692532	11.1359078908969	0.0176962984579447	0.0176962984579793	1.88034839126726	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:5230001-5240000"	0	0	2.83295508661335	5.66010076111375	5.81656671623836	0	0	0	1.39966161780728	0	7.30357278364502	0	4.59845346345935	0	0	28.2512148579979	0	5.63339538753078	2.93269150402204	8.79917059018017	45.3130836714586	54.6883057541843	0	17.0750587660419	0.00531152492146235	0.00531152492146481	3.29578580391187	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:5380001-5390000"	0	0	0	0	1.45414167905959	0	2.83089019252955	0	0	0	0	0	0	0	0	0	6.83317753688549	0	10.2644202640771	5.86611372678678	18.8804515297744	8.41358550064374	0	0	0.00425706588731978	0.00425706588732044	4.28893379702223	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:5600001-5610000"	0	0	0	2.83005038055687	1.45414167905959	0	0	0	1.39966161780728	27.615226690807	4.38214367018701	0	0	5.77885325447318	0	78.0625673707836	9.56644855163969	0	2.93269150402204	17.5983411803603	7.55218061190977	57.4928342543989	0	0	0.0438627369052357	0.0438627369052804	2.73168405512444	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:6760001-6770000"	4.19841190871141	0	2.83295508661335	8.49015114167062	6.54363755576815	0	0	1.46974054082337	1.39966161780728	1.72595166817544	0	0	0	5.77885325447318	0	0	24.5994391327878	2.81669769376539	6.59855588404959	0.733264215848347	7.55218061190977	2.80452850021458	39.6741634427123	23.7566035005801	0.013073228756213	0.013073228756242	2.47931431744343	2.23707223702599	"upsig"	"upsig"	"upsig"	"upsig"
"9:6790001-6800000"	0	0	0	0	2.90828335811918	1.44075330651083	0	0	0	8.62975834087718	0	0	0	7.22356656809147	0	0	0	0	41.7908539323141	23.4644549071471	0	1.40226425010729	0	20.7870280630076	0.0487594216267087	0.0487594216267494	2.85081096078227	NA	"upsig"	"upsig"	NA	NA
"9:7710001-7720000"	0	15.331881218341	0	2.12253778541766	21.085054346364	0	26.8934568290307	0	12.5969545602655	7.76678250678946	1.460714556729	0	7.66408910576558	7.22356656809147	0	432.689659140915	1.3666355073771	5.63339538753078	21.9951862801653	19.064869612057	35.8728579065714	0	154.288413388326	65.3306596265952	0.0477092257926936	0.0477092257927393	3.58652589848767	3.37332567769976	"upsig"	"upsig"	"upsig"	"upsig"
"9:8360001-8370000"	0	0	0	1.41502519027844	0	0	0	2.20461081123505	0	1.72595166817544	1.460714556729	0	0	4.33413994085488	0	7.43453022578891	0	0	2.93269150402204	4.39958529509008	0	18.2294352513948	1.4694134608412	5.19675701575189	0.0261929966853916	0.0261929966854406	2.56893154196947	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:8810001-8820000"	0	1.39380738348554	0	12.7352267125059	1.45414167905959	0	0	1.46974054082337	0	3.45190333635087	0	0	1.53281782115312	2.88942662723659	0	0	1.3666355073771	5.63339538753078	2.93269150402204	2.93305686339339	5.66413545893233	37.8611347528969	0	41.5740561260151	0.0449225430717212	0.0449225430717648	2.71152058546414	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:9030001-9040000"	4.19841190871141	1.39380738348554	0	0	7.99777923482774	12.9667797585975	2.83089019252955	17.6368864898804	2.79932323561456	13.8076133454035	5.84285822691602	0	3.06563564230623	20.2259863906561	0	5.94762418063113	2.7332710147542	7.04174423441347	16.8629761481267	14.665284316967	24.5445869887068	8.41358550064374	58.7765384336479	20.7870280630076	0.0273341716539908	0.0273341716540438	1.52131835999337	2.25814689625646	"upsig"	"upsig"	"upsig"	"upsig"
"9:9110001-9120000"	0	0	0	1.41502519027844	14.5414167905959	0	2.83089019252955	0	0.699830808903639	12.0816616772281	5.84285822691602	0	16.8609960326843	15.1694897929921	0	34.198839038629	19.1328971032794	1.40834884688269	11.7307660160882	2.93305686339339	18.8804515297744	0	0	46.770813141767	0.0399925084601299	0.0399925084601735	1.69663057985388	4.06714723558367	"upsig"	"upsig"	"upsig"	"upsig"
"9:9120001-9130000"	0	1.39380738348554	0	2.83005038055687	17.4497001487151	0	35.3861274066194	3.67435135205842	4.89881566232548	36.2449850316842	0	0	7.66408910576558	26.7271963019384	0	72.1149431901525	52.6154670340183	4.22504654064808	3.66586438002755	5.86611372678678	66.0815803542105	4.20679275032187	101.389528798043	72.0122043611333	0.00491510214804084	0.00491510214804147	2.22474989540055	4.21658732048963	"upsig"	"upsig"	"upsig"	"upsig"
"9:10300001-10310000"	0	5.57522953394217	0	0	2.90828335811918	0	19.1085087995745	1.46974054082337	0	12.0816616772281	0	0	0	0	0	46.0940873998913	1.3666355073771	0	15.3966303961157	2.93305686339339	14.1603386473308	1.40226425010729	0	28.2109666569388	0.0466422282955879	0.0466422282956314	2.15000540622611	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:10310001-10320000"	0	2.78761476697109	0	0	4.36242503717877	0	7.07722548132387	8.8184432449402	0	0	4.38214367018701	0	3.06563564230623	2.88942662723659	0	105.570329206203	175.612662697957	32.392023478302	14.6634575201102	11.7322274535736	4.72011288244361	7.7124533755901	0	7.42393859393127	0.0224353534309072	0.0224353534309434	4.1670880430184	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:10830001-10840000"	0	0	0	2.83005038055687	2.90828335811918	0	1.41544509626477	0	0	18.9854683499298	0	0	0	0	2.93042289592156	15.6125134741567	4.0999065221313	0	0	10.2656990218769	0	16.8271710012875	0	32.6653298132976	0.0483794270592661	0.048379427059306	2.18787249292098	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:12250001-12260000"	13.9947063623714	0	0	11.3202015222275	5.81656671623836	0	5.6617803850591	2.93948108164673	1.39966161780728	18.9854683499298	0	0	0	16.6142031066104	0	65.4238659869424	5.46654202950839	0	19.0624947761433	2.93305686339339	0	38.5622668779505	0	51.9675701575189	0.0359547243803944	0.0359547243804398	1.99418192663884	1.965550432566	"upsig"	"upsig"	"upsig"	"upsig"
"9:12590001-12600000"	0	0	0	2.83005038055687	0	0	7.07722548132387	0	13.2967853691691	12.0816616772281	4.38214367018701	18.724597450412	28.3571296913326	5.77885325447318	0	1.48690604515778	3.41658876844275	0	24.1947049081818	6.59937794263513	18.8804515297744	5.60905700042916	66.8583124682744	78.6937490956715	0.0498906542854774	0.0498906542855201	1.88981304660135	1.22150230630239	"upsig"	"upsig"	"upsig"	"upsig"
"9:12940001-12950000"	0	41.8142215045663	0	22.640403044455	10.1789917534171	0	0	4.4092216224701	8.39796970684367	18.9854683499298	2.92142911345801	0	1.53281782115312	0	0	0	34.849205438116	38.7295932892741	16.1298032721212	1.46652843169669	7.55218061190977	43.470191753326	35.2659230601887	46.0284192823739	0.010032417294958	0.0100324172949741	1.74818181849164	4.50686761827525	"upsig"	"upsig"	"upsig"	"upsig"
"9:12950001-12960000"	0	0	0	2.83005038055687	7.27070839529795	0	1.41544509626477	1.46974054082337	0	3.45190333635087	13.146431010561	0	0	0	0	0	69.0150931225435	8.45009308129616	4.39903725603306	0	9.44022576488721	11.2181140008583	1.4694134608412	22.2718157817938	0.0451368481790195	0.0451368481790636	2.83050395499901	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:13690001-13700000"	0	0	0	69.3362343236434	1.45414167905959	1.44075330651083	29.0166244734279	4.4092216224701	23.7942475027237	79.3937767360701	0	1.56038312086767	0	2.88942662723659	2.93042289592156	110.031047341676	112.064111604922	13.3793140453856	31.5264336682369	2.93305686339339	39.6489482125263	1.40226425010729	78.613620155004	49.7403885793395	0.0219128639002306	0.0219128639002653	1.75976588607576	4.66731039273707	"upsig"	"upsig"	"upsig"	"upsig"
"9:13700001-13710000"	0	0	0	9.90517633194906	1.45414167905959	30.2558194367274	2.83089019252955	8.8184432449402	2.79932323561456	4.31487917043859	0.730357278364502	0	1.53281782115312	0	0	37.1726511289446	9.56644855163969	4.92922096408943	12.4639388920937	10.2656990218769	16.992406376797	14.0226425010729	1.4694134608412	5.93915087514502	0.0361232085031784	0.0361232085032243	1.58580984687072	2.81959212315734	"upsig"	"upsig"	"upsig"	"upsig"
"9:13730001-13740000"	0	0	0	2.83005038055687	6.54363755576815	0	12.739005866383	0	0	5.17785500452631	1.460714556729	0	0.766408910576558	7.22356656809147	0	6.69107720321002	9.56644855163969	0	22.7283591561708	4.39958529509008	9.44022576488721	16.8271710012875	2.93882692168239	1.48478771878625	0.0194242472264	0.0194242472264414	1.74858089903977	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"9:13740001-13750000"	0	0	0	1.41502519027844	2.18121251858938	0	8.49267057758865	0	0	5.17785500452631	3.65178639182251	20.2849805712797	13.0289514798015	15.1694897929921	0	0	0	7.04174423441347	59.3870029564463	10.2656990218769	37.7609030595488	45.5735881284869	1.4694134608412	1.48478771878625	0.0424268549380638	0.0424268549381128	1.96863976067844	2.31510509139267	"upsig"	"upsig"	"upsig"	"upsig"
